,CRC09_NC_201,CRC09_NC_205,CRC09_PT1_241,CRC09_PT1_243,CRC09_PT1_244,CRC09_PT1_245,CRC09_PT2_293,CRC09_PT3_459,CRC09_PT3_460,CRC09_PT3_461,CRC09_PT3_462,CRC09_PT3_463,CRC09_PT3_464,CRC09_PT3_606,CRC09_PT3_609,CRC09_PT3_610,CRC09_PT3_611,CRC09_PT4_509,CRC09_PT4_510,CRC09_PT4_511,CRC09_PT4_512,CRC09_PT4_513,CRC09_PT4_514,CRC09_PT5_560,CRC09_PT5_562
ENSG00000251474,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000125505,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000067334,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000131508,2,2,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3
ENSG00000105568,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000132341,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000005448,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000151778,2,2,4,4,5,4,4,5,3,4,5,5,4,4,4,4,5,4,5,5,4,5,5,5,5
ENSG00000080546,2,2,3,3,3,2,3,3,2,3,3,3,3,3,2,2,2,2,2,3,2,3,3,2,2
ENSG00000139180,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000047457,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000092841,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000134250,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1
ENSG00000185009,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000114544,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000137198,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000002834,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000145506,2,2,3,3,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2
ENSG00000159200,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
ENSG00000215154,2,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000115282,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000136059,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1
ENSG00000185303,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000102048,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000100811,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000125170,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000126107,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000104518,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
ENSG00000180035,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000106025,2,2,3,2,3,3,3,3,2,3,2,3,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000198858,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
ENSG00000128340,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000198099,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2
ENSG00000078487,2,2,3,2,3,3,3,3,2,3,2,3,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000167508,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000119203,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000132793,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
ENSG00000204209,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000243147,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000178078,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
ENSG00000153896,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000132664,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
ENSG00000243468,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000135108,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000143819,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000106211,2,2,3,2,3,3,3,3,2,2,2,3,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000165661,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000100911,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000151632,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000166068,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000135404,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000162736,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000166794,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000111640,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000174640,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000124155,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
ENSG00000225697,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1
ENSG00000204568,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000162910,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000075399,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000136450,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000205084,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000141551,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000068489,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000103024,2,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000149547,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000106399,2,2,3,2,3,2,3,3,2,3,2,3,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000166326,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000162300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000109320,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2
ENSG00000074527,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000164051,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1
ENSG00000186017,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000132356,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000114812,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1
ENSG00000268403,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000070047,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000172009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
ENSG00000187372,2,2,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3
ENSG00000213337,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000090447,2,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000116132,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000143418,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000167965,2,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000179950,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
ENSG00000144034,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000265354,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000111684,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000163882,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000162695,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000214114,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000206075,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000204634,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000167536,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000204392,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000152223,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000108984,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000123091,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000123739,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2
ENSG00000165556,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,5
ENSG00000211445,2,2,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3
ENSG00000134186,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000100104,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000142669,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000199990,2,2,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3
ENSG00000111679,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000129204,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000132386,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000177683,2,2,3,2,3,3,3,3,2,3,2,3,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000204428,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000119396,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000134470,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000144228,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000181016,2,2,3,2,3,3,3,3,2,3,2,3,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000198105,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000137947,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000009335,2,2,3,2,3,3,3,3,2,2,2,2,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000163328,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000284797,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2
ENSG00000186666,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000130935,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000166484,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000166997,2,2,3,2,3,3,3,3,2,3,2,3,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000204564,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000110711,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000142733,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000131473,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000151729,2,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
ENSG00000144504,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000197355,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000174840,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1
ENSG00000185324,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000083807,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000132676,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000196924,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1
ENSG00000111328,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000106537,2,2,3,2,3,2,3,3,2,3,2,3,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000135720,2,2,2,3,3,3,3,3,3,3,2,4,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000183726,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000106635,2,2,3,2,3,2,3,3,2,2,2,3,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000116212,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000196262,2,2,3,2,3,2,3,3,2,2,2,2,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000162813,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000106538,2,2,3,2,3,3,3,3,2,2,2,2,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000117335,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000021355,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000180304,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000146386,2,2,3,3,3,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,3,3,2,2
ENSG00000109270,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2
ENSG00000139436,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000130726,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000119403,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000100908,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000170315,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000063245,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000140279,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
ENSG00000110680,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000113716,2,2,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3
ENSG00000138413,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000065802,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000176563,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000000938,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000110536,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000227354,2,2,4,4,4,4,3,4,3,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4
ENSG00000148377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000132109,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000164978,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000189241,2,2,3,3,3,2,3,3,2,3,3,3,3,3,2,2,2,2,2,3,2,3,3,2,2
ENSG00000117533,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000116120,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000140987,2,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000163739,2,2,2,2,2,2,1,1,2,1,2,3,1,2,2,2,2,1,2,1,1,1,1,2,2
ENSG00000163435,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000123983,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000164761,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
ENSG00000183765,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000165617,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000145879,2,2,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3
ENSG00000204856,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000162994,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000108352,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000011143,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000204160,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000141198,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000125844,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
ENSG00000154813,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1
ENSG00000254709,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000175505,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000138286,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000213071,2,2,3,3,3,2,3,3,3,3,3,2,3,3,2,2,2,2,2,3,2,3,3,2,2
ENSG00000170606,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000259305,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
ENSG00000162032,2,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000105996,2,2,3,2,3,2,3,3,2,3,2,3,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000101052,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
ENSG00000141232,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000250317,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2
ENSG00000218305,2,2,3,2,3,2,3,3,2,2,2,2,3,3,3,2,2,2,3,2,2,2,3,3,3
ENSG00000113810,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000160948,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
ENSG00000105171,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000169762,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2
ENSG00000027847,2,2,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,3,4,3,3,3,3
ENSG00000165810,2,2,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,3,4,3,3,3,3
ENSG00000112237,2,2,3,3,3,2,3,3,2,3,3,3,3,3,2,2,2,2,2,3,2,3,3,2,2
ENSG00000166311,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000111364,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000228223,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000198205,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000104892,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000232656,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000078808,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000118579,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2
ENSG00000168092,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000125798,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
ENSG00000064666,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
ENSG00000115758,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000157303,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000128039,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2
ENSG00000090013,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000137440,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2
ENSG00000115414,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000139567,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000080007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000179094,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000166822,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
ENSG00000164346,2,2,3,3,3,3,3,3,3,3,4,4,3,4,3,4,4,4,4,3,4,3,3,3,3
ENSG00000187510,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000179674,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000102265,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
ENSG00000132718,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000259974,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
