,cell_ID
86,CRC11_PT3_788
87,CRC11_PT1_434
88,CRC11_NC_412
89,CRC11_PT4_723
90,CRC11_PT2_480
91,CRC11_PT1_452
92,CRC11_PT3_760
93,CRC11_PT4_740
94,CRC11_PT1_441
95,CRC11_PT3_765
96,CRC11_LN1_382
97,CRC11_NC_393
98,CRC11_PT4_727
99,CRC11_PT4_725
100,CRC11_LN1_335
101,CRC11_NC_404
102,CRC11_PT2_475
103,CRC11_PT3_764
104,CRC11_LN1_382
105,CRC11_PT4_734
106,CRC11_PT3_788
107,CRC11_NC_421
108,CRC11_PT4_727
109,CRC11_PT3_785
110,CRC11_NC_408
111,CRC11_LN1_338
112,CRC11_PT3_757
113,CRC11_PT3_775
114,CRC11_PT4_731
115,CRC11_LN1_353
116,CRC11_LN1_375
117,CRC11_NC_414
118,CRC11_PT3_762
119,CRC11_PT3_765
120,CRC11_PT4_712
121,CRC11_PT4_701
122,CRC11_PT1_456
123,CRC11_LN1_356
124,CRC11_LN1_302
125,CRC11_NC_413
126,CRC11_PT3_788
127,CRC11_PT4_711
128,CRC11_PT1_446
129,CRC11_LN1_371
130,CRC11_NC_414
131,CRC11_PT1_428
132,CRC11_PT1_467
133,CRC11_NC_390
134,CRC11_PT4_726
135,CRC11_PT2_525
136,CRC11_PT4_701
137,CRC11_PT1_435
138,CRC11_PT2_488
139,CRC11_PT4_733
140,CRC11_NC_389
141,CRC11_LN1_376
142,CRC11_PT1_465
143,CRC11_LN1_386
144,CRC11_PT4_712
145,CRC11_PT1_425
146,CRC11_PT1_431
147,CRC11_PT1_467
148,CRC11_PT1_450
149,CRC11_LN1_364
150,CRC11_PT1_537
151,CRC11_LN1_335
152,CRC11_PT3_764
153,CRC11_PT3_791
154,CRC11_NC_407
155,CRC11_LN1_343
156,CRC11_PT4_701
157,CRC11_PT4_716
158,CRC11_PT4_739
159,CRC11_PT1_446
160,CRC11_NC_391
161,CRC11_PT1_452
162,CRC11_LN1_317
163,CRC11_PT1_464
164,CRC11_PT1_440
165,CRC11_PT1_442
166,CRC11_PT1_468
167,CRC11_PT3_753
168,CRC11_LN1_303
169,CRC11_PT3_791
170,CRC11_PT4_722
171,CRC11_NC_408
172,CRC11_NC_414
173,CRC11_PT2_525
174,CRC11_PT1_433
175,CRC11_PT1_461
176,CRC11_PT1_446
177,CRC11_PT4_733
178,CRC11_PT1_542
179,CRC11_PT3_759
180,CRC11_PT3_785
181,CRC11_NC_406
182,CRC11_PT3_776
183,CRC11_LN1_366
184,CRC11_PT4_734
185,CRC11_LN1_379
186,CRC11_LN1_388
187,CRC11_LN1_371
188,CRC11_LN1_344
189,CRC11_LN1_340
190,CRC11_PT1_450
191,CRC11_PT3_759
192,CRC11_LN1_385
193,CRC11_NC_423
194,CRC11_LN1_373
195,CRC11_LN1_319
196,CRC11_PT3_764
197,CRC11_PT3_783
198,CRC11_PT3_787
199,CRC11_PT1_437
200,CRC11_PT1_444
201,CRC11_LN1_371
202,CRC11_LN1_376
203,CRC11_PT1_458
204,CRC11_LN1_340
205,CRC11_PT4_708
206,CRC11_PT2_528
207,CRC11_PT2_479
208,CRC11_PT4_732
209,CRC11_PT1_534
210,CRC11_NC_389
211,CRC11_NC_391
212,CRC11_PT1_472
213,CRC11_PT3_771
214,CRC11_PT4_720
215,CRC11_PT1_432
216,CRC11_PT2_494
217,CRC11_LN1_344
218,CRC11_LN1_309
219,CRC11_PT2_506
220,CRC11_PT4_737
221,CRC11_PT1_457
222,CRC11_PT1_447
223,CRC11_PT3_754
224,CRC11_PT2_508
225,CRC11_PT1_470
226,CRC11_LN1_383
227,CRC11_LN1_309
228,CRC11_PT3_758
229,CRC11_PT4_722
230,CRC11_NC_393
231,CRC11_PT1_540
232,CRC11_NC_413
233,CRC11_PT3_770
234,CRC11_PT1_437
235,CRC11_PT1_459
236,CRC11_PT1_457
237,CRC11_PT3_769
238,CRC11_LN1_324
239,CRC11_LN1_345
240,CRC11_LN1_333
241,CRC11_LN1_324
242,CRC11_LN1_359
243,CRC11_LN1_330
244,CRC11_LN1_351
245,CRC11_LN1_330
246,CRC11_LN1_324
247,CRC11_LN1_323
248,CRC11_LN1_310
