,clone0,clone1,clone2,clone3
ENSG00000164972,2.111111111111111,2.0,2.0,2.0
ENSG00000168903,3.2222222222222223,2.3333333333333335,3.3636363636363638,4.0
ENSG00000213722,2.0,2.0,2.090909090909091,2.0
ENSG00000111669,2.0,2.0,2.0,2.0
ENSG00000127152,1.0,2.0,1.0,1.0
ENSG00000284922,2.0,2.0,2.0,2.0
ENSG00000110583,2.0,2.0,2.0,2.0
ENSG00000124588,2.0,2.0,2.0,2.0
ENSG00000144115,2.0,2.0,2.0,2.0
ENSG00000236830,2.0,2.0,2.0,1.5
ENSG00000143870,2.0,2.0,2.0,2.0
ENSG00000141505,1.0,2.0,1.0,1.0
ENSG00000169682,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000130177,4.111111111111111,2.3333333333333335,4.545454545454546,5.0
ENSG00000100473,1.0,2.0,1.0909090909090908,1.0
ENSG00000138107,2.0,2.0,2.0,2.0
ENSG00000173992,2.0,2.0,2.0,2.0
ENSG00000182968,4.222222222222222,2.3333333333333335,4.545454545454546,5.0
ENSG00000247271,2.0,2.0,2.0,2.0
ENSG00000109736,1.0,2.0,1.9090909090909092,2.0
ENSG00000125652,2.0,2.0,2.0,2.5
ENSG00000186352,0.2222222222222222,1.6666666666666667,0.36363636363636365,0.0
ENSG00000058600,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000063978,1.0,2.0,1.9090909090909092,2.0
ENSG00000187984,2.0,2.0,2.0,2.0
ENSG00000111696,2.0,2.0,2.0,2.0
ENSG00000105063,2.0,2.0,2.0,2.0
ENSG00000189223,2.0,2.0,2.0,2.0
ENSG00000240038,1.0,2.0,1.0,1.0
ENSG00000174365,4.0,2.3333333333333335,4.0,4.0
ENSG00000131149,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000258839,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000116990,1.0,1.6666666666666667,1.0,1.0
ENSG00000140403,2.0,2.0,2.0,2.0
ENSG00000142676,1.0,1.6666666666666667,1.0909090909090908,1.0
ENSG00000169857,1.0,2.0,1.0,1.0
ENSG00000175445,1.0,2.0,1.2727272727272727,1.0
ENSG00000169413,1.0,2.0,1.0,1.0
ENSG00000131652,2.888888888888889,2.3333333333333335,2.909090909090909,2.0
ENSG00000158941,1.0,2.0,1.2727272727272727,1.0
ENSG00000113790,2.0,2.0,2.0,2.0
ENSG00000066322,1.0,1.6666666666666667,1.0,1.0
ENSG00000115318,2.0,2.0,2.0,2.0
ENSG00000158710,2.0,2.0,2.0,2.0
ENSG00000185361,2.0,2.0,2.0,2.5
ENSG00000135341,2.7777777777777777,2.0,2.4545454545454546,2.5
ENSG00000146054,3.2222222222222223,2.3333333333333335,3.3636363636363638,4.0
ENSG00000129932,2.0,2.0,2.0,2.5
ENSG00000134575,2.0,2.0,2.090909090909091,2.0
ENSG00000260097,2.5555555555555554,2.0,2.8181818181818183,2.0
ENSG00000153832,2.0,2.0,2.0,2.0
ENSG00000204673,2.0,2.0,2.0,2.0
ENSG00000261652,2.0,2.0,2.0,2.0
ENSG00000267534,2.0,2.0,2.0,2.5
ENSG00000275302,2.0,2.0,1.9090909090909092,2.0
ENSG00000147677,2.0,2.0,2.090909090909091,2.0
ENSG00000178904,2.0,2.0,1.9090909090909092,2.0
ENSG00000116906,2.0,2.0,2.0,2.0
ENSG00000168267,2.0,2.0,2.0,2.0
ENSG00000203910,1.0,2.0,1.0,1.0
ENSG00000135424,2.0,2.0,2.090909090909091,2.0
ENSG00000075702,2.0,2.0,1.9090909090909092,2.0
ENSG00000186532,1.0,2.0,1.0,1.0
ENSG00000126562,2.0,2.0,2.0,2.0
ENSG00000079974,1.0,1.6666666666666667,1.0,1.0
ENSG00000153721,2.7777777777777777,2.3333333333333335,2.4545454545454546,2.5
ENSG00000100376,1.0,1.6666666666666667,1.0,1.0
ENSG00000080824,1.0,2.0,1.0,1.0
ENSG00000170464,3.2222222222222223,2.3333333333333335,3.4545454545454546,4.0
ENSG00000117362,2.0,2.0,2.0,2.0
ENSG00000155876,2.111111111111111,2.0,2.0,2.0
ENSG00000131844,1.0,2.0,1.0,1.0
ENSG00000172046,1.4444444444444444,2.0,1.8181818181818181,2.0
ENSG00000099821,2.0,2.0,2.0,2.5
ENSG00000185262,2.0,2.0,1.9090909090909092,2.0
ENSG00000228315,1.0,1.6666666666666667,1.0,1.0
ENSG00000158457,2.4444444444444446,2.0,2.8181818181818183,2.0
ENSG00000131467,2.0,2.0,2.0,2.0
ENSG00000102287,2.0,1.0,1.9090909090909092,1.5
ENSG00000097033,1.0,2.0,1.0,1.0
ENSG00000157106,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000153187,2.0,2.0,2.0,2.0
ENSG00000163412,2.0,2.0,1.8181818181818181,2.0
ENSG00000165828,2.0,2.0,2.0,2.0
ENSG00000123384,2.0,2.0,2.090909090909091,2.0
ENSG00000100714,1.0,2.0,1.0,1.0
ENSG00000120696,4.444444444444445,2.3333333333333335,4.454545454545454,5.0
ENSG00000167635,2.0,2.0,1.9090909090909092,2.0
ENSG00000006757,1.8888888888888888,1.0,1.9090909090909092,2.0
ENSG00000110195,2.0,2.0,2.0,2.0
ENSG00000186567,2.0,2.0,2.0,2.0
ENSG00000180182,2.0,1.0,1.9090909090909092,2.0
ENSG00000241370,2.0,2.0,2.090909090909091,2.0
ENSG00000074319,2.0,2.0,2.0,2.0
ENSG00000135596,2.7777777777777777,2.0,2.4545454545454546,2.5
ENSG00000179091,2.0,2.0,2.090909090909091,2.0
ENSG00000149480,2.0,2.0,2.0,2.0
ENSG00000173660,1.0,1.6666666666666667,1.0,1.0
ENSG00000196371,2.0,2.0,2.0,2.0
ENSG00000169715,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000105197,2.0,2.0,2.0,2.0
ENSG00000112658,2.0,2.0,2.090909090909091,2.0
ENSG00000101247,1.7777777777777777,2.0,1.9090909090909092,1.5
ENSG00000163132,1.0,2.0,1.9090909090909092,2.0
ENSG00000087470,2.0,2.0,2.0,2.0
ENSG00000146007,3.2222222222222223,2.3333333333333335,3.4545454545454546,4.0
ENSG00000137501,2.0,2.0,2.0,2.0
ENSG00000155313,2.0,2.0,2.0,2.0
ENSG00000145014,2.0,2.0,2.0,2.0
ENSG00000163807,1.4444444444444444,2.0,1.8181818181818181,2.0
ENSG00000113739,3.2222222222222223,2.3333333333333335,3.3636363636363638,4.0
ENSG00000142910,1.0,1.6666666666666667,1.0,1.0
ENSG00000166169,2.0,2.0,2.0,2.0
ENSG00000165355,1.0,2.0,1.0909090909090908,1.0
ENSG00000104472,2.0,2.0,2.090909090909091,2.0
ENSG00000159069,2.0,2.0,2.0,2.0
ENSG00000085563,2.5555555555555554,2.0,2.8181818181818183,2.0
ENSG00000114999,2.0,2.0,2.0,2.0
ENSG00000162775,1.0,2.0,1.0,1.0
ENSG00000120686,4.444444444444445,2.3333333333333335,4.363636363636363,5.0
ENSG00000108592,2.0,2.0,1.9090909090909092,2.0
ENSG00000112031,2.7777777777777777,2.3333333333333335,2.4545454545454546,2.5
ENSG00000153246,2.0,2.0,2.0,2.0
ENSG00000145425,1.0,2.0,2.0,2.0
ENSG00000139209,2.0,2.0,2.0,2.0
ENSG00000172349,2.0,2.0,2.0,2.0
ENSG00000130234,2.0,1.0,1.9090909090909092,2.0
ENSG00000106144,2.4444444444444446,2.0,2.727272727272727,2.0
ENSG00000143549,2.0,2.0,2.0,2.0
ENSG00000164124,1.0,2.0,2.0,2.0
ENSG00000125944,1.0,1.6666666666666667,1.0909090909090908,1.0
ENSG00000144550,1.4444444444444444,2.0,1.8181818181818181,2.0
ENSG00000140988,2.888888888888889,2.3333333333333335,2.909090909090909,2.0
ENSG00000169129,2.0,2.0,2.0,2.0
ENSG00000253710,3.7777777777777777,2.3333333333333335,3.909090909090909,4.0
ENSG00000126062,1.4444444444444444,2.0,1.8181818181818181,2.0
ENSG00000273841,1.0,2.0,1.0,1.0
ENSG00000142186,2.0,2.0,2.0,2.0
ENSG00000090554,2.0,2.0,2.0,2.0
ENSG00000139629,2.0,2.0,2.090909090909091,2.0
ENSG00000135763,2.0,2.0,2.0,2.0
ENSG00000185338,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000196428,2.0,2.0,2.0,2.0
ENSG00000118557,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000077713,2.0,1.0,1.9090909090909092,1.5
ENSG00000223865,2.0,2.0,2.090909090909091,2.0
ENSG00000002016,2.0,2.0,2.0,2.0
ENSG00000100596,1.0,2.0,1.0,1.0
ENSG00000113916,2.0,2.0,2.0,2.0
ENSG00000176340,2.0,2.0,2.0,2.0
ENSG00000008405,2.0,2.0,2.0,2.0
ENSG00000170631,2.0,2.0,2.090909090909091,2.0
ENSG00000227855,2.5555555555555554,2.0,2.727272727272727,2.0
ENSG00000117697,2.0,2.0,2.0,2.0
ENSG00000171223,2.0,2.0,2.0,2.5
ENSG00000132561,2.0,2.0,2.090909090909091,2.0
ENSG00000101276,1.8888888888888888,2.0,1.9090909090909092,1.5
ENSG00000166140,1.0,2.0,1.0,1.0
ENSG00000184634,2.0,1.0,2.0,2.0
ENSG00000114904,1.4444444444444444,2.0,1.8181818181818181,2.0
ENSG00000137656,2.0,2.0,2.0,2.0
ENSG00000072571,3.2222222222222223,2.3333333333333335,3.4545454545454546,4.0
ENSG00000147050,2.0,1.0,1.9090909090909092,2.0
ENSG00000143753,2.0,2.0,2.0,2.0
ENSG00000113558,1.0,2.0,1.0,1.0
ENSG00000182054,2.0,2.0,2.0,2.0
ENSG00000188227,2.0,2.0,2.0,2.0
ENSG00000155660,2.4444444444444446,2.0,2.727272727272727,2.0
ENSG00000277161,2.0,2.0,1.9090909090909092,2.0
ENSG00000080802,2.4444444444444446,2.0,2.727272727272727,2.0
ENSG00000026297,2.7777777777777777,2.3333333333333335,2.3636363636363638,2.5
ENSG00000166340,2.0,2.0,2.0,2.0
ENSG00000173145,2.0,2.0,2.0,2.0
ENSG00000157426,1.0,2.0,1.9090909090909092,2.0
ENSG00000163931,1.4444444444444444,2.0,1.8181818181818181,2.0
ENSG00000171453,2.0,2.0,2.090909090909091,2.0
ENSG00000005007,2.111111111111111,2.0,2.0,2.5
ENSG00000127184,1.0,2.0,1.0,1.0
ENSG00000142751,1.0,1.6666666666666667,1.0909090909090908,1.0
ENSG00000107021,2.0,2.0,2.090909090909091,2.0
ENSG00000111605,2.0,2.0,2.0,2.0
ENSG00000152620,2.0,2.0,1.6363636363636365,2.0
ENSG00000125447,2.0,2.0,1.9090909090909092,2.0
ENSG00000168710,1.0,2.0,1.0,1.0
ENSG00000136270,2.4444444444444446,2.0,2.6363636363636362,2.0
ENSG00000288649,4.0,2.3333333333333335,4.0,4.0
ENSG00000015475,1.0,2.0,1.0,1.0
ENSG00000076248,2.0,2.0,2.0,2.0
ENSG00000141965,2.0,2.0,2.0,2.5
ENSG00000141570,2.0,2.0,1.9090909090909092,2.0
ENSG00000121769,1.0,1.6666666666666667,1.0,1.0
ENSG00000198911,1.0,1.6666666666666667,1.0,1.0
ENSG00000177830,2.0,2.0,2.0,2.0
ENSG00000189091,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000173621,2.0,2.0,2.0,2.0
ENSG00000138660,1.0,2.0,2.0,2.0
ENSG00000125657,2.0,2.0,2.0,2.5
ENSG00000100603,1.0,2.0,1.0,1.0
ENSG00000164733,1.0,2.0,1.2727272727272727,1.0
ENSG00000172336,2.5555555555555554,2.0,2.8181818181818183,2.0
ENSG00000164713,2.5555555555555554,2.0,2.8181818181818183,2.0
ENSG00000106305,2.4444444444444446,2.0,2.727272727272727,2.0
ENSG00000100281,1.0,1.6666666666666667,1.0,1.0
ENSG00000115641,2.0,2.0,2.0,2.0
ENSG00000170608,2.0,2.0,2.0,2.0
ENSG00000170899,2.0,2.0,2.090909090909091,2.0
ENSG00000115211,2.0,2.0,2.0,2.0
ENSG00000118412,2.7777777777777777,2.0,2.4545454545454546,2.5
ENSG00000204463,2.0,2.0,2.090909090909091,2.0
ENSG00000106723,2.0,2.0,2.0,2.0
ENSG00000155008,2.0,1.0,2.0,2.0
ENSG00000076928,2.0,2.0,2.0,2.0
ENSG00000174010,2.0,1.0,1.9090909090909092,2.0
ENSG00000079387,2.0,2.0,2.0,2.0
ENSG00000066855,2.0,2.0,2.090909090909091,2.0
ENSG00000104980,2.0,2.0,2.0,2.5
ENSG00000156983,1.4444444444444444,2.0,1.8181818181818181,2.0
ENSG00000173786,2.0,2.0,2.0,2.0
ENSG00000083093,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000198185,4.0,2.3333333333333335,4.0,4.0
ENSG00000073350,2.0,2.0,1.9090909090909092,2.0
ENSG00000167280,2.0,2.0,1.9090909090909092,2.0
ENSG00000213920,1.0,2.0,1.0,1.0
ENSG00000157578,2.0,2.0,2.0,2.0
ENSG00000164615,1.0,2.0,1.0,1.0
ENSG00000101181,4.0,2.3333333333333335,4.0,4.0
ENSG00000126822,1.0,2.0,1.0,1.0
ENSG00000166949,2.0,2.0,2.0,2.0
ENSG00000123685,2.0,2.0,2.0,2.0
ENSG00000258947,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000273749,1.0,2.0,1.0,1.0
ENSG00000169252,3.2222222222222223,2.3333333333333335,3.4545454545454546,4.0
ENSG00000139921,1.0,2.0,1.0,1.0
ENSG00000072958,2.0,2.0,2.0,2.5
ENSG00000119508,2.0,2.0,2.0,2.0
ENSG00000109255,1.0,2.0,1.9090909090909092,2.0
ENSG00000178026,1.0,1.6666666666666667,1.0,1.0
ENSG00000138772,1.0,2.0,2.0,2.0
ENSG00000185730,2.0,2.0,2.090909090909091,2.0
ENSG00000197956,2.0,2.0,2.0,2.0
ENSG00000079785,2.0,2.0,2.0,2.0
ENSG00000121966,2.0,2.0,2.0,2.0
ENSG00000156298,2.0,1.0,1.9090909090909092,2.0
ENSG00000181513,2.0,2.0,2.0,2.0
ENSG00000120915,1.0,2.0,1.2727272727272727,1.0
ENSG00000176853,2.0,2.0,2.090909090909091,2.0
ENSG00000162144,2.0,2.0,2.0,2.0
ENSG00000196684,2.0,2.0,2.0,2.5
ENSG00000215915,1.0,1.6666666666666667,1.0,1.0
ENSG00000173599,2.0,2.0,2.0,2.0
ENSG00000182362,2.0,2.0,1.9090909090909092,2.0
ENSG00000145494,2.5555555555555554,2.3333333333333335,2.6363636363636362,3.0
ENSG00000138207,2.0,2.0,2.0,2.0
ENSG00000112763,2.0,2.0,2.0,2.0
ENSG00000140992,2.888888888888889,2.3333333333333335,2.909090909090909,2.0
ENSG00000083812,1.8888888888888888,2.0,2.0,2.0
ENSG00000075303,2.5555555555555554,2.0,2.8181818181818183,2.0
ENSG00000151849,3.888888888888889,2.3333333333333335,4.0,4.0
ENSG00000165775,2.0,1.0,1.9090909090909092,1.5
ENSG00000164463,3.2222222222222223,2.3333333333333335,3.3636363636363638,4.0
ENSG00000118689,2.7777777777777777,2.0,2.4545454545454546,2.5
ENSG00000101825,1.8888888888888888,1.0,1.8181818181818181,2.0
ENSG00000169105,1.0,2.0,1.0,1.0
ENSG00000221944,2.0,2.0,2.0,2.0
ENSG00000100767,1.0,2.0,1.0,1.0
ENSG00000170779,1.0,2.0,1.0,1.0
ENSG00000171497,1.0,2.0,2.0,2.0
ENSG00000198931,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000102309,2.0,1.0,2.0,2.0
ENSG00000103227,2.888888888888889,2.3333333333333335,2.909090909090909,2.0
ENSG00000112473,2.0,2.0,2.090909090909091,2.0
ENSG00000111057,2.0,2.0,2.090909090909091,2.0
ENSG00000135486,2.0,2.0,2.090909090909091,2.0
ENSG00000037241,3.2222222222222223,2.3333333333333335,3.3636363636363638,4.0
ENSG00000084693,2.0,2.0,2.0,2.0
ENSG00000158402,3.2222222222222223,2.3333333333333335,3.4545454545454546,4.0
ENSG00000135249,2.5555555555555554,2.0,2.8181818181818183,2.0
ENSG00000108961,1.0,2.0,1.0,1.0
ENSG00000164163,1.0,2.0,2.0,2.0
ENSG00000185133,1.0,1.6666666666666667,1.0,1.0
ENSG00000100528,1.0,2.0,1.0,1.0
ENSG00000163393,1.0,2.0,1.0,1.0
ENSG00000163220,2.0,2.0,2.0,2.0
ENSG00000171858,4.0,2.3333333333333335,4.0,4.0
ENSG00000141560,2.0,2.0,1.9090909090909092,2.0
ENSG00000159335,2.0,2.0,2.0,2.0
ENSG00000109680,1.0,2.0,2.0,2.0
ENSG00000254369,2.5555555555555554,2.0,2.727272727272727,2.0
ENSG00000181031,1.0,2.0,1.0,1.0
ENSG00000182473,2.0,2.0,1.9090909090909092,2.0
ENSG00000172893,2.0,2.0,2.0,2.0
ENSG00000150457,3.888888888888889,2.3333333333333335,4.0,4.0
ENSG00000130684,4.0,2.3333333333333335,4.0,4.0
ENSG00000090376,2.0,2.0,2.0,2.0
ENSG00000159640,2.0,2.0,1.9090909090909092,2.0
ENSG00000198556,2.5555555555555554,2.0,2.8181818181818183,2.0
ENSG00000145850,3.2222222222222223,2.3333333333333335,3.4545454545454546,4.0
ENSG00000132004,2.0,2.0,2.0,2.5
ENSG00000170160,1.0,2.0,1.0,1.0
ENSG00000119878,2.0,2.0,2.0,2.0
ENSG00000133114,4.444444444444445,2.3333333333333335,4.454545454545454,5.0
ENSG00000142453,2.0,2.0,2.0,2.5
ENSG00000181885,1.0,2.0,1.0,1.0
ENSG00000188603,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000204219,1.0,1.6666666666666667,1.0909090909090908,1.0
ENSG00000130303,2.0,2.0,2.0,2.5
ENSG00000128872,2.0,2.0,2.0,2.0
ENSG00000143252,2.0,2.0,2.0,2.0
ENSG00000158825,1.0,1.6666666666666667,1.0,1.0
ENSG00000169814,1.4444444444444444,2.0,1.8181818181818181,2.0
ENSG00000197361,2.0,2.0,2.0,2.0
ENSG00000088356,4.0,2.3333333333333335,4.0,4.0
ENSG00000213593,2.0,2.0,2.0,2.0
ENSG00000129353,2.0,2.0,2.0,2.5
ENSG00000106636,2.4444444444444446,2.0,2.6363636363636362,2.0
ENSG00000137267,2.0,2.0,2.0,2.0
ENSG00000166135,2.0,2.0,2.0,2.0
ENSG00000066405,2.0,2.0,1.9090909090909092,2.0
ENSG00000089682,2.0,1.0,1.9090909090909092,2.0
ENSG00000165512,2.0,2.0,2.0,2.0
ENSG00000063176,2.0,2.0,2.0,2.0
ENSG00000119929,2.0,2.0,2.0,2.0
ENSG00000164867,2.4444444444444446,2.0,2.727272727272727,2.0
ENSG00000179632,2.0,2.0,2.090909090909091,2.0
ENSG00000159921,2.0,2.0,2.0,2.0
ENSG00000099795,2.0,2.0,2.0,2.5
ENSG00000104218,2.0,2.0,2.090909090909091,2.0
ENSG00000151748,1.0,2.0,1.0,1.0
ENSG00000104442,2.0,2.0,2.090909090909091,2.0
ENSG00000136940,2.0,2.0,2.0,2.0
ENSG00000105821,2.5555555555555554,2.0,2.8181818181818183,2.0
ENSG00000140157,1.0,2.0,1.0,1.0
ENSG00000164694,2.7777777777777777,2.3333333333333335,2.3636363636363638,2.5
ENSG00000134253,1.0,2.0,1.0,1.0
ENSG00000169908,2.0,2.0,2.0,2.0
ENSG00000184752,2.0,2.0,2.0,2.0
ENSG00000171604,3.2222222222222223,2.3333333333333335,3.4545454545454546,4.0
ENSG00000196937,2.5555555555555554,2.0,2.8181818181818183,2.0
ENSG00000143553,2.0,2.0,2.0,2.0
ENSG00000100802,1.0,2.0,1.0,1.0
ENSG00000163376,2.0,2.0,1.8181818181818181,2.0
ENSG00000104756,1.0,2.0,1.2727272727272727,1.0
ENSG00000184602,3.0,2.3333333333333335,2.909090909090909,2.0
ENSG00000089220,2.0,2.0,2.0,2.0
ENSG00000196083,2.0,2.0,2.0,2.0
ENSG00000155962,2.0,1.0,1.9090909090909092,1.5
ENSG00000235109,2.0,2.0,2.0,2.0
ENSG00000008324,1.4444444444444444,2.0,1.8181818181818181,2.0
ENSG00000067082,2.0,2.0,2.0,2.0
ENSG00000171155,2.0,1.0,1.9090909090909092,1.5
ENSG00000123213,1.0,2.0,1.0,1.0
ENSG00000132952,3.888888888888889,2.3333333333333335,4.0,4.0
ENSG00000147669,2.0,2.0,2.090909090909091,2.0
ENSG00000219481,1.0,1.6666666666666667,1.0,1.0
ENSG00000153982,2.0,2.0,1.9090909090909092,2.0
ENSG00000116675,1.0,2.0,1.0,1.0
ENSG00000205250,3.0,2.3333333333333335,3.0,2.0
ENSG00000114650,1.4444444444444444,2.0,1.8181818181818181,2.0
ENSG00000079432,2.0,2.0,2.0,2.0
ENSG00000092010,1.0,2.0,1.0,1.0
ENSG00000106077,2.4444444444444446,2.0,2.727272727272727,2.0
ENSG00000116649,1.0,1.6666666666666667,1.0,1.0
ENSG00000176532,2.5555555555555554,2.0,2.727272727272727,2.0
ENSG00000166225,2.0,2.0,2.0,2.0
ENSG00000223573,2.0,2.0,2.0,2.5
ENSG00000122861,2.0,2.0,2.090909090909091,2.0
ENSG00000156976,2.0,2.0,2.0,2.0
ENSG00000129680,2.0,1.0,1.9090909090909092,1.5
ENSG00000143851,2.0,2.0,2.0,2.0
ENSG00000143443,2.0,2.0,2.0,2.0
