,cell_ID
110,CRC11_NC_393
111,CRC11_NC_412
112,CRC11_PT2_481
113,CRC11_NC_416
114,CRC11_LN1_362
115,CRC11_PT3_781
116,CRC11_NC_396
117,CRC11_NC_420
118,CRC11_NC_414
119,CRC11_LN1_362
120,CRC11_NC_404
121,CRC11_PT1_445
122,CRC11_PT2_525
123,CRC11_PT2_481
124,CRC11_NC_407
125,CRC11_NC_393
126,CRC11_PT4_723
127,CRC11_NC_420
128,CRC11_NC_393
129,CRC11_NC_416
130,CRC11_PT1_449
131,CRC11_PT2_475
132,CRC11_NC_422
133,CRC11_PT2_494
134,CRC11_PT1_464
135,CRC11_NC_413
136,CRC11_NC_395
137,CRC11_PT2_506
138,CRC11_NC_418
139,CRC11_NC_404
140,CRC11_PT2_486
141,CRC11_NC_416
142,CRC11_NC_409
143,CRC11_PT1_464
144,CRC11_NC_416
145,CRC11_NC_415
146,CRC11_NC_420
147,CRC11_NC_417
148,CRC11_PT1_464
149,CRC11_NC_417
150,CRC11_NC_391
151,CRC11_NC_416
152,CRC11_PT2_508
153,CRC11_PT4_723
154,CRC11_NC_418
155,CRC11_PT2_486
156,CRC11_NC_406
157,CRC11_PT2_485
158,CRC11_NC_413
159,CRC11_NC_420
160,CRC11_NC_395
161,CRC11_NC_405
162,CRC11_PT2_481
163,CRC11_NC_412
164,CRC11_NC_389
165,CRC11_NC_417
166,CRC11_LN1_362
167,CRC11_NC_404
168,CRC11_NC_404
169,CRC11_NC_396
170,CRC11_NC_408
171,CRC11_NC_418
172,CRC11_NC_404
173,CRC11_NC_406
174,CRC11_NC_420
175,CRC11_NC_404
176,CRC11_PT2_486
177,CRC11_NC_413
178,CRC11_NC_393
179,CRC11_PT2_506
180,CRC11_PT2_508
181,CRC11_LN1_362
182,CRC11_NC_389
183,CRC11_NC_389
184,CRC11_PT1_449
185,CRC11_LN1_385
186,CRC11_NC_421
187,CRC11_LN1_385
188,CRC11_NC_421
189,CRC11_NC_420
190,CRC11_NC_417
191,CRC11_NC_422
192,CRC11_LN1_362
193,CRC11_NC_409
194,CRC11_NC_405
195,CRC11_LN1_385
196,CRC11_NC_405
197,CRC11_LN1_362
198,CRC11_PT4_707
199,CRC11_NC_421
200,CRC11_PT3_781
201,CRC11_NC_391
202,CRC11_NC_415
203,CRC11_PT1_449
204,CRC11_PT2_508
205,CRC11_PT2_494
206,CRC11_NC_421
207,CRC11_NC_393
208,CRC11_PT2_508
209,CRC11_NC_416
210,CRC11_PT2_504
211,CRC11_PT2_481
212,CRC11_NC_409
213,CRC11_PT2_494
214,CRC11_PT2_506
215,CRC11_PT2_475
216,CRC11_LN1_385
217,CRC11_NC_416
218,CRC11_NC_418
219,CRC11_PT4_723
220,CRC11_LN1_362
221,CRC11_PT2_504
222,CRC11_NC_412
223,CRC11_PT2_481
224,CRC11_PT4_707
225,CRC11_NC_406
226,CRC11_NC_393
227,CRC11_PT1_461
228,CRC11_LN1_370
229,CRC11_LN1_319
230,CRC11_LN1_382
231,CRC11_LN1_310
232,CRC11_LN1_371
233,CRC11_LN1_332
234,CRC11_LN1_335
235,CRC11_PT2_480
236,CRC11_LN1_309
237,CRC11_LN1_387
238,CRC11_LN1_318
239,CRC11_LN1_361
240,CRC11_PT2_480
241,CRC11_LN1_332
242,CRC11_LN1_352
243,CRC11_LN1_388
244,CRC11_LN1_386
245,CRC11_LN1_374
246,CRC11_LN1_355
247,CRC11_LN1_335
248,CRC11_PT4_710
