"","CRC11_PT4_712","CRC11_PT4_736","CRC11_PT1_457","CRC11_LN1_320","CRC11_PT1_435","CRC11_PT4_714","CRC11_PT4_741","CRC11_LN1_388","CRC11_PT1_453","CRC11_LN1_321","CRC11_PT4_747","CRC11_PT1_467","CRC11_PT1_447","CRC11_LN1_363","CRC11_PT3_794","CRC11_LN1_301","CRC11_PT4_701","CRC11_PT1_449","CRC11_PT1_438","CRC11_PT1_452","CRC11_LN1_342","CRC11_LN1_344","CRC11_LN1_323","CRC11_LN1_375","CRC11_PT4_724","CRC11_PT2_525","CRC11_LN1_337","CRC11_LN1_350","CRC11_PT3_795","CRC11_PT3_770","CRC11_PT1_461","CRC11_PT3_757","CRC11_LN1_387","CRC11_PT1_459","CRC11_PT4_744","CRC11_LN1_347","CRC11_PT1_536","CRC11_PT3_776","CRC11_PT4_716","CRC11_PT4_746","CRC11_PT4_748","CRC11_PT1_441","CRC11_PT3_789","CRC11_PT4_721","CRC11_PT1_454","CRC11_PT4_720","CRC11_PT3_781","CRC11_LN1_302","CRC11_PT1_468","CRC11_LN1_326","CRC11_PT3_762","CRC11_PT1_428","CRC11_LN1_303","CRC11_PT1_455","CRC11_PT3_779","CRC11_PT4_742","CRC11_PT4_740","CRC11_LN1_327","CRC11_PT1_429","CRC11_PT3_755","CRC11_LN1_378","CRC11_PT4_731","CRC11_PT1_430","CRC11_LN1_360","CRC11_PT4_715","CRC11_PT3_769","CRC11_PT3_772","CRC11_PT3_749","CRC11_PT1_427","CRC11_PT2_485","CRC11_PT4_703","CRC11_PT4_727","CRC11_LN1_362","CRC11_PT3_796","CRC11_PT1_444","CRC11_PT1_542","CRC11_PT1_445","CRC11_LN1_324","CRC11_PT3_778","CRC11_LN1_348","CRC11_PT3_774","CRC11_PT1_537","CRC11_PT3_785","CRC11_LN1_308","CRC11_PT3_786","CRC11_PT1_464","CRC11_PT1_465","CRC11_LN1_351","CRC11_LN1_339","CRC11_PT3_756","CRC11_PT1_535","CRC11_LN1_383","CRC11_PT1_426","CRC11_PT4_739","CRC11_PT3_766","CRC11_PT1_437","CRC11_LN1_319","CRC11_LN1_359","CRC11_PT1_469","CRC11_LN1_304","CRC11_PT3_759","CRC11_PT4_725","CRC11_PT4_713","CRC11_LN1_343","CRC11_PT1_540","CRC11_PT3_787","CRC11_PT1_470","CRC11_PT3_791","CRC11_LN1_346","CRC11_PT2_508","CRC11_PT1_456","CRC11_PT4_710","CRC11_PT4_708","CRC11_PT4_730","CRC11_PT4_718","CRC11_PT3_758","CRC11_PT3_788","CRC11_PT1_533","CRC11_LN1_325","CRC11_LN1_314","CRC11_PT1_434","CRC11_PT4_726","CRC11_PT4_735","CRC11_PT1_431","CRC11_LN1_310","CRC11_PT1_442","CRC11_LN1_336","CRC11_LN1_340","CRC11_LN1_332","CRC11_LN1_370","CRC11_PT1_446","CRC11_LN1_361","CRC11_LN1_315","CRC11_LN1_386","CRC11_PT1_466","CRC11_LN1_333","CRC11_LN1_329","CRC11_PT1_450","CRC11_LN1_358","CRC11_PT4_733","CRC11_PT1_433","CRC11_PT4_737","CRC11_PT1_425","CRC11_LN1_318","CRC11_LN1_384","CRC11_LN1_385","CRC11_LN1_334","CRC11_LN1_381","CRC11_PT1_534","CRC11_PT3_752","CRC11_PT4_702","CRC11_PT3_790","CRC11_PT1_440","CRC11_LN1_364","CRC11_PT4_707","CRC11_PT1_463","CRC11_PT4_717","CRC11_LN1_369","CRC11_PT4_709","CRC11_LN1_330","CRC11_LN1_373","CRC11_PT4_723","CRC11_PT4_745","CRC11_PT2_504","CRC11_LN1_338","CRC11_PT3_764","CRC11_PT4_711","CRC11_PT1_443","CRC11_LN1_345","CRC11_PT1_448","CRC11_LN1_357","CRC11_PT3_760","CRC11_LN1_355","CRC11_PT4_722","CRC11_PT3_792","CRC11_LN1_372","CRC11_PT4_706","CRC11_PT2_496","CRC11_LN1_366","CRC11_LN1_377","CRC11_LN1_313","CRC11_PT1_458","CRC11_PT1_439","CRC11_PT3_773","CRC11_PT2_486","CRC11_LN1_316","CRC11_PT1_436","CRC11_PT1_451","CRC11_PT1_472","CRC11_LN1_335","CRC11_PT3_763","CRC11_PT4_704"
"ENSG00000177683",0,0.49846813682435,0,1.79681365831326,0,0,1.63892153583702,0,0.142218126690846,0.22400353326409,0,0,0,0.929372214244092,0.238207767071649,0,1.58861243858613,0.122631791025214,0,0,0,1.74372516701897,1.13604936037921,0,0,0,0.0935326235980857,1.99074972903521,0,0,0.276575308361273,0,0,0.523463099007835,1.22626328347905,0,0.517781196447068,0,1.4461187757812,0,2.12927919933129,0,0,0.941727821784175,0.271818850300945,0,0.933911806964607,1.8141457972064,0,0,0,0,1.2692639799316,0,0,1.0365698130568,0,0,0.231093882519643,0.458294764950274,0.771007906432578,0.70635975256408,0.732204486980415,0,1.07285943115676,0,0.223720499910241,0,0,0,0,0,0.366532674112172,0.235841343771286,0,0.410347640084622,0,0,0,0,0,0,0,0.268090622173119,0.438056312745589,1.22671415239341,0,0,0,0.984658980877364,0,0,0,0,0,0,0,0,0,0,0,0,0.355650071403149,0.964696735320456,0,0.48656874073961,0.436129252192929,0,1.2595567164395,0,0.163995548368836,0,0,0.251465630785819,1.07453596146793,0,0.445680582313011,0.346996912172736,0,0,0,0,0,1.30659071411995,0.0781658207793496,0,0,1.99401094005889,0,0,0,0.493460156693689,0.0577502987345298,0,0.935200582214349,0,0.392252427453533,0.576805011757215,0.388481933747017,0.642049404806143,0.324297530482021,1.01804358654238,0.916223760363067,0,0.758620640992517,0,0.732570619793291,0,0.108644541189784,0,0,1.13238531239755,0,0,0,0,0,0.140055233142377,0,0.42974818945648,1.29553238969463,0.965606609591191,0,0,0,0,0,0.308821300556709,0.105374962084642,1.06531014341512,0,0,0.884490019198938,0,0.742604146120292,0,0.340967655457047,0,1.73675504907403,0.50369734224293,0,1.27334122971643,0.66434375731139,0,0.337831553460803,0,0.250061218098789,0,0.634305512832481,0.0470780934893253,0,0.295960027500923
"ENSG00000136213",0,0,1.07700343380369,0,0,0,0,0,0,0,0,0,0,0.283407985987232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172279929041636,0.569913121183089,0,0,0,0,0,0,0,0,0.484230535046249,0,0,0,0,0,0.399104450599707,0,0,0,0,0,0,0,0,0,0,0,0.829584690480913,0,0,0,0,0,0,0,0,0,0,0,0.288956782077923,0,0,0,0,0,0,0,0,0.358733669390493,0.640743217782083,0,0,0,0,0,0,0,0,0,0.647766170246986,0,0,0,0,0,0,0,0.35718591429762,0,0,0,0,0,0.180441205900964,0,0,0,0,0,0,0,0,0,0.131368686767975,0,0,0,0,0,0,0,0.709854911987265,0,0,0,0,0,0,0.12008688158348,0,0,0,0,0,0,0,0,0,0,0.853856303093862,0,0,0,0,0,0,0,0,1.25074396212335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567053706365578,0,0,0,0,0,0,1.8148734219896,0,0,0,0.0690276509222084,0,0,0,0,0,0,0.119142375938855,0,0,0
"ENSG00000130810",0,0,0,0,0,0,0,0.0232912333754642,0.266705724658758,0,0,0,0.965955592672144,0,0,0,0,0,0.301336742476053,0,0,0,0,0.13965616977262,0,0,0,0,0,0,0,0,0,0,0,0.0691549977566228,0,0,0,0,0,1.17775576063135,0.14971164206901,0,0,0,0.318024875388081,0,0,0,0,0,0,0,0,0.251082632813862,0,0.121116691268036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512864379951564,0,0.28165565429869,0.0683984364590746,0,0,0,1.69418256288958,0,0,0,0,0,1.86070271120465,0.275698798582433,0,0.158556690778152,0,0,0,0.144857245469216,0,0,0.21556065509701,0,0.3341642931905,0,0,0.199221412197176,0,0.611043036137444,0,0,0.48656874073961,0.110038456498294,0,0,0,0,1.6613248731783,1.16264638246348,0,0.290375913710208,0.242358003174075,0,0,0,0,0,0,0.453821677611135,0,0.170445497864067,0.0999819743503751,0,0,0,0,0,0,0.0577502987345298,0,0.343860220207018,0,0,0,0,0,0.175237670229828,0,0,0,0.0466958946488355,0,0.542487732115858,0,0,0,0,0.122185533363865,0,0,0,1.72469288140732,0,0,0,1.44294717698683,0,0,0,0,0,0,0,0.641175598795527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908749869595507,0.250061218098789,0,0,0.155903591065227,0,0
"ENSG00000168769",0,0,0,0,0,0,0,0,0.266705724658758,0,0,0,0,0.467992285129487,0,0,0,0,0,0,0,0,0,0,0.633790805617236,1.96605351728362,0.592709531078741,0,0,0,0.354037302737243,0,0.454751455435878,0,0,0,0,0,0,0,0,0,0,0,0,0.402239736927651,1.39095454842889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15844435688266,0.947834574980156,0,0,0,0,0,0.609801182460168,0.0236491436192475,0,0,0.0683984364590746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21556065509701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163995548368836,0,0,0,0,0,0,0,0,0,0,0.381169867034577,0,0,0,0,0,0.105348788569394,0,0,0,0.227286660048723,0,0,0,0,0,0,0,0.786886292517121,0.665609620611935,0,0,0,0.340982196617654,0.883897485505016,0,0,0,0,0.587693608163319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431747518488683,0,0.518153969541493,0,0,0,0,0,0,0,0.155903591065227,0,0
"ENSG00000167641",0,0.119498602536904,0,0.0687654493162649,0,1.22695926947973,0,0.192338990044152,0,1.58875494768273,0,0,0,0,0,0.494537812025005,0,0.363842259203793,0.238709289854517,0,1.51639220547699,0,1.84018731363073,0,0,0,0.0242160173252371,0,0,0,0,0,0,0,0,0.0691549977566228,0,0.48308730732585,0,0,0,0,0,0.37290074069524,0,0,0.741856720657789,1.57997610037437,0,0,0,0,0,0.45947897603319,0,0,0,0,0.576575482285392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236491436192475,0,0,0,0,0,0,0,0,0,0.640743217782083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466200137152733,0,0,0.0864100715349642,0,0,0,0,0,0.605318137206611,0,0,0,0.860782605067218,0,0,0,0,0,0,0,0,0,0,0,0.381169867034577,0,0,0.929452697074843,0,0,0,0,0,0,0.493460156693689,1.34282298213208,0,0,0,0,0,0,0.982238052438757,0,0,0.55624037411779,0,0.279654232920829,0,0,0.0564641423266009,0,0,0,0,0,0.914033697713116,0.365655826579062,0,1.33805862124145,0.140055233142377,0,1.95284897403494,0,0,0.14143697932779,0,0,0,0,0,0,0,0.567053706365578,0,0,0,0,0,0.514803695886614,0,0,0.927401983956969,0.0883947838346437,0,0,0,0,0,0,0,0,0.611702616165502,0,0.295960027500923
"ENSG00000106635",0,0,0.158312875515652,0,0,0,0,0.192338990044152,0,0.899603774002304,1.45294329237544,0,0.211751027836988,0.326533766174372,0,0.0674622175282166,0.19861256233453,0.0576117865234136,0.611934211121232,0.12222536209539,1.98576222520995,0,0,0.13965616977262,0,0,0.423304721245932,0,0,0,0.500176765579081,0,0,0.416007397034071,0,1.54744585619234,0.497016646967241,0,0,0.689371655875685,0,0,0,1.2436613488878,0.140101344526235,0,1.07119092110427,0,0.802989800698093,0,0,0.194152233002233,0,0.45947897603319,0,0,0,0,0,0,0,0,0,0,0.979258311315964,0,0.908877525428057,0,0,0.935751184098762,0.182950390862695,0,0.498431365881577,0,0,0.410347640084622,0.65220465076712,0,0.171059085564138,0,0,0,0,0,0.121023432777803,0.790728947979417,1.43741091080992,0,0,0,0,0,0.647766170246986,0,0,0.680192007718546,0,0.3341642931905,0.534988212081281,0,0,0.972405195094865,0.193553275457898,0,0.363186155079677,1.19100752717369,0.0343012282957137,0.199651776832473,0.697907646002257,0,0,0,0,0,0.208935486967147,0,0.489651020389991,0,0,2.00436228427306,0,0.510576224417325,0,0,0,0,0,0,1.19409417815716,0,0,0,0,0,0.592795086617407,0,0.151869865342214,0.058293665811508,0.0452755482318692,0,0,0.0918545959713454,0,0,0,0.637686454580505,0.542487732115858,0.324533571553211,0,0,0,0.231054145186756,0,0,0,0,0,0,0,0.057940811814579,0.408635388675521,0,0,1.8066225874348,0,0,0,0,0,0.424130342212498,0,0,0.390555106997251,0,0,0,0,0.449344975603998,0,0,0,0.892501063492854,0.270351627402654,0,0,1.47095857420891,0,0,0.119142375938855,0.564865330399705,0,0
"ENSG00000197694",0,0,0,0.0687654493162649,0,1.0283833452501,0.796761706989224,0.172706091453927,0.733114053852172,0.608089239463238,0,1.07218185646418,0,0.359743440431775,0,0,0,0.597951924683282,0,0,0,0.0583001928410803,0.721355556507284,1.15656696118031,0,0,1.1379143896121,0,0.200162050825785,0.419458695312812,0.676824174542876,0,0.327699105802541,0,0,0,0,0.48308730732585,0.540896387115154,0,1.28640577410142,0,0,0,0,0,0,0.991817227370789,0.224124049055112,1.72696464614002,0,1.2595273082015,0,1.49615682843305,0,0.444006263034145,0,0.121116691268036,0.418680760422648,0,0.231781825649373,0,0.100405293016162,0.129345900800914,0,0,0,0.408366303966803,0,0,2.19137749092399,0,0.407164360113078,0,1.44219854591064,0.740638369629367,0,0,1.16067589125884,0,0,0.506371589133502,1.12471083873476,0,0,0,0,0.175852290864772,0,0,0,0,0,0,0.626072282229767,0.113577416317339,0.0466200137152733,0,0,0,0.404743543849419,0,0.487842319006386,0.196004382057355,0.864107218941026,0.343745682481023,0.110038456498294,0.639503991125542,0,0,0.649616604472837,1.05596959191776,1.16264638246348,0.251465630785819,0.522049323169361,0,0,0.864916031146815,1.41388062164449,0.450235329570029,0,1.02410460803385,0,0,0.0342503923182708,0.647788158866164,0,0,1.0026243858462,0,0,0,0.153974521220865,0,0,1.57460368072191,0,1.24504216281011,0.0885897038187503,0,0.324297530482021,0.165840790634334,0.787338889489929,0,0.937507196846296,0,0,0.324533571553211,0.108644541189784,1.41168136763529,0.162487523816532,0.653137867456853,0,0.55463113765271,0,0.174067571921232,1.18127545852067,0,0,0.057940811814579,0.498121497359299,0,1.26300388392023,0.415397304681066,0,0,0,0.815599601390867,0,0.100435346886372,0,0,0,0,0.548354099673151,0,1.14664873977717,0,0,0,0,1.53317150659724,0.270351627402654,0,2.83566472285464,0,0,0,0,0,1.71495785639788,0
"ENSG00000107372",0,0,0.423207037263041,0,0.529109798766234,0.348726253705611,0,0.541579865905121,1.24379757112526,0.091345774278034,0.438103032152721,0,0.211751027836988,0.10013037557405,0.73039058667537,0,0,1.52470822190731,1.38943739933199,1.61312147678889,0.0903024161175129,0.990631742760696,0.721355556507284,1.10827298015451,0,0,1.2025525742749,0,0.200162050825785,0.876002761119794,1.1834571251636,0,0,0.66272875943315,0.340311933755281,1.85536620448896,0.732695183867975,0,0,0,0.50197136799883,0,0.777781262210027,0.69722601268779,0.208127219155043,0.555466968139762,1.29636257704551,1.19782510647619,0.970381879165176,1.57276723024221,0.121629974337656,0.906708506324874,0.0580535937198454,0.767713106494663,0,0.810350626775437,0,0,1.27758326002644,0.458294764950274,0.122591286297732,0.498318252790886,0.732204486980415,0,0,0,0,0,0,3.82466509247216,0.182950390862695,0.131037842055104,0.813760700865343,0.0884800902577644,1.51629307858794,1.17974396262758,1.04364107144438,0,0,0.141127075250925,0,0.660081609289519,0.258787760385005,1.31686758601641,0.0568319239670725,2.81331318708069,0.824860028125732,0.175852290864772,0.158556690778152,0,0,0.250578505733211,1.31420997145176,1.87576981598015,0.420123934781842,0.795168424864147,0.0466200137152733,0.466973359755903,0.948843311870032,0,0.764849872511081,0.339993729323157,0,0.359815139092395,1.16726358969178,0.186570826787103,0.834123686626226,1.36589500958141,0,0.297907108647751,0.313568176157663,0.991211045177283,0,1.62134743007145,0.208935486967147,0,0.100108750387945,0.537140469372463,2.30010139735243,0.143249637510261,0,0.122987904605316,0,0.853044137632118,0.781471882646978,0.538065286241,0,0,0.0789619048256672,0,1.90631114322255,0.703472944084841,0,1.30221121366969,1.34481975706852,0.165070516391843,0,1.34683704454745,0.2542357925304,0.34687846052711,0,0.440305184109886,0,0,1.0053524409552,0.162180109492132,0.732570619793291,0.81816314332062,0.453512223274798,0,0.111203596138884,1.74500913059415,0,1.66004073717012,0,0.738733122186902,0.244164580075792,0.485186629428666,0,0,1.12419726251932,0.965606609591191,0.558445258251165,0.781906139813148,0.606744093084884,0.710129779950861,0.437660076292993,0.544437164649099,1.29938804429245,0.490977710582731,0.463508234356173,1.77539488740956,1.75001720372005,1.37256731222325,0,0,0,0,0,0.837098977304267,1.08650943061028,1.53317150659724,0,0,0,0.0908749869595507,0.449933597678236,0,1.06400513128253,0.0470780934893253,0,0.531045375987912
"ENSG00000183208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121629974337656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307253129919365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000185187",0,0,0,1.27714497721713,0,0,0,1.41641331754324,0,0.575004354839498,2.15501081324844,0.292536160095201,0,1.00925218383753,0,0,0.624479401228829,0.0576117865234136,0,0,1.76328795293976,1.36241271526681,0.721355556507284,1.0082844689559,0,0,0.507909396884845,0,0.646961453965351,0,1.14665364453111,0,0.172279929041636,0,0,0,0.596778868432234,0.873166562646371,0,1.24736498793146,0,0,0,0,0.434194480071227,0,0,0,0.279905773376204,0,0,0.816195318614668,0,0,0,0.826091736749375,0,0.121116691268036,0,0,1.99216788445149,0.572579438297154,0,0.749611035062052,0,0.818200146688236,0,0,0,0,0,0,0.422965772207945,0.364250243765224,0,0.548997295801159,0,0.162481879141337,0,0,1.51229416500525,1.35808944179587,0,0,0.857256846261588,1.86070271120465,0.498748639430677,0,0.924980745549443,0.984658980877364,0,0,0.477170298758827,0,0.160459364244846,0,0.0466200137152733,1.27182362583538,0.534988212081281,0,0.0673001461420554,0,0,1.5663872141438,1.15242065864794,0,0,0.199651776832473,0.408641268406385,0,0.163995548368836,0.535934313930148,0,0,0,0.594057956268987,0.161680987723645,0.427441953645403,0,0.982266213686635,0,0.23249289771029,0,0,0.0342503923182708,1.23260584941441,0,0,0.0789619048256672,0,0,0.324099179103448,0.0577502987345298,0,0,0.165070516391843,0.786146001846153,0,0.593620883885388,0,0,0,0.465592078435275,0,0.823622113266098,0,0.732570619793291,0.365666144811913,0,0,0,0,0,1.07088575591617,0,1.4511364781332,0,0,0,0,1.05307401982133,0,0,0.155006434005109,0,0,0,0.308821300556709,0.616252591259207,0.612597018154307,1.68517670362151,0,0.537004652359792,0.711061951099156,0,0.356429700930535,0,0,0,0.362246002391109,0,0.606372912094698,0.270351627402654,0.844365704767531,2.24373787714448,0.948398132745118,0,0,0.872060132353774,0.0470780934893253,0,0
"ENSG00000081087",0,0,0,0,0,0.130227113280242,0,0,0,0,0,0,0.211751027836988,0,0,0,0,0.412117364202869,0,0.370957222208877,0,0,0,0,0,0,0,0,0,0,0.354037302737243,0,0,0.224915062210635,0,0,0,0,0.432496499062839,0,0,0,0,0,0.0778675141413559,0.221209577236164,0,0,0,1.22693874921813,0,0,0,0,0,0.035055355070737,0,0,0,0,0.57136211248616,0,0,0,0,0.818200146688236,0,0,0,0.935751184098762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80745913993249,0,0.444022963810304,0.450231350168093,0,0,0,0,0.308099099304202,0,0,0.0805953081161336,0,0.500626023277883,0.600016262795972,0,0,0,0,0.209159832355148,0,0,0,0,0,0,0,0,0,0,0,0.738772170912136,0,0,0,0,0,0,0,0,1.44319171182956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165840790634334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000114993",0,0,1.33973639170042,0,0,0.600446054789682,0,0.588450965708751,0.656858908052893,0,0,0.0679462997342889,0,0,0.238207767071649,1.56206352584747,0,0,0.423630213439079,0,0,0,0,0.45517882110818,0,0,0,0,0.200162050825785,0.534404301708676,0,0,0,0.708919227313136,0.587146851385661,0,0.461421191310143,0.141793160960385,0,0,0,0,0,0,0.434194480071227,0,0,0.597963668698624,0.0804199359701317,0,0.981933144749429,0,0,0,0,0.339567266929483,0,0,0.7129057358288,0,0.57136211248616,0.767086853520399,0,0,0,0,0,0.408366303966803,0,0,0,0,0,0.159957449780831,0,0.132416536929332,1.21784648328496,0.162481879141337,0,0,0.370102533433294,0,1.8506125936524,0,0,0,0.67503942138625,1.46522910040904,0,0.984658980877364,1.17911304532876,0,0.144857245469216,0,0,0.550257588614564,0.0466200137152733,0.0892539322382531,1.16134486367556,1.59910120920755,0.35718591429762,0,0,0,0.0462544946614131,0,0.273126678638011,0.755252281464378,2.81228565901479,0,0.163995548368836,0,0,0,0,0.735044161031446,0.445680582313011,0.0575695203030559,0,0.879566878828891,0,0,0,0,0.501027116255854,0.265259719666838,0,0,0.643848767192357,0,0,0.12008688158348,0,0,0,0,0.0788152232512616,0,0.506820531998937,0.427301428668188,1.12974025665475,0,0,0.272630502880012,0.340982196617654,0.883897485505016,0,0.760122418472854,0,0,1.05847021463541,0.329225459844241,2.72482206787914,1.1409571387752,0,0,0,0,0.965350782881729,0.917584825758155,1.12419726251932,0,0.467516078326651,0,0,0,0,0,0,0.553635133001967,0,0.596174204375261,1.34941036877624,0.633823996454847,0,0.356429700930535,0,0.998214610750155,0.6605088774892,0.0983908517668186,0,0.0690276509222084,0,0,0,0,0.132826655156678,0,0.634305512832481,1.12257817955946,0,0.87605961299296
"ENSG00000091128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37036915392464,0,0,0,0,0,0.100932602218758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000182397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339083729714141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108644541189784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000198053",0,0,0,0,0,0,0,0,0.484318395589392,0,0,0,0,0,0,0,0,0,0.0458225177880945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514090019332319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398807234013592,0,0,0,0,0,0.270868788841268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113577416317339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283903831217576,0,0,0.392183934329632,0,0,1.39637557761549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322280556387216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000106636",0,1.03377544643594,0.879219383728262,0.0687654493162649,0,0,0,0,0,0.270679829826734,1.45294329237544,0,0,0.10013037557405,0.238207767071649,0,0,0.412117364202869,1.15328899922782,1.23048523717583,0,0,1.13604936037921,1.0615240293418,1.16868317737608,0,0.827179403700569,1.25947048103367,1.18611113316942,0,0,0,1.305869806941,0.353597645532715,0,0,0.0339083729714141,0,0,0,0.927893974651776,0,0,0,0,0,0,0,0.683590957943328,0,0,0,0,0,0,1.18158782634464,0,0,0,1.01369061991685,0.884919276807082,0.641705075704169,1.67342178041376,0.932925552893357,0,0,0,0,0,0,0,0,0.374792159953173,0,0,0.202266528843893,0.976664387689322,0,0,1.12342080510301,0,0.491818140715818,0,0,0,0,0,0,0,0,2.04976458151067,0.754810527955696,0,0,0,0,0,0,0,0.356767223698992,0,0.339993729323157,0,0.102796738293941,0.908018104300412,0,0.357945524932497,0.639503991125542,1.61704381720288,1.22217206240612,0.738605911244632,1.02195423993998,0.741553042216441,0.251465630785819,0.99186862950462,0,0.300823130233321,0.696841068558067,0,0,0.823893880415002,0,0,0.373635744560649,0,0.474704495841047,0.132180487451951,0,0.0789619048256672,0.313344318128134,0,0.568472954192316,0,0,0.997641024750121,0.165070516391843,0.892380755565636,0,0,0,0,1.33235470410552,0.55624037411779,2.46178750996926,0.0466958946488355,0,0,0.365666144811913,0.821497691764694,0,0,0,0,0,0,0,0,0,0,0,0.540030436651845,0,0,0,0,0,0,0.308821300556709,0,0.553635133001967,0,0,0,0,0,0,0,0,0,0,0,0.373366729597267,0,0,0,0.656243481958781,0.759129704914064,0,0.634305512832481,0,0,0.531045375987912
"ENSG00000117115",0,0,0,0.259748450446309,0,0,0,0,0,0.575004354839498,0,1.11535306804345,1.05191796073522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536982479607038,0,0,0,0.100932602218758,0,0,0.416007397034071,0,0,0.615590299845685,0,0,0,0,0.405032243704502,0,0,0,0,0,0,0.279905773376204,0,0,1.13368907666548,0,0.622299900718096,1.34595871280607,0,0,0,0.231093882519643,0,0,0,0,0,0,0,0,0,0,0,0.801170408484261,0,0.391109249231535,0,0,0.410347640084622,0,0,0,0,0,0.0236902401608756,0,0,0,2.36462286975653,0.498748639430677,0,0,0,0,0,1.68426114431022,0.865263202109303,0,0.113577416317339,0,0,0,0,0,0,1.20157979912766,1.08139495949117,0.0462544946614131,0,0.0343012282957137,0.199651776832473,0,0,0.649616604472837,0,2.33573955856469,0,0,0,0,0.112004430467338,0,0,0,0.783780085795971,0,0,0,0,0,0,0,0,0,0,0,0,0.283903831217576,0,0,0,0,0,0,0,0,0,0,0,0,0.0564641423266009,0,0,0.111203596138884,0,1.79618479375414,0,1.01313385910276,0.412765365590507,0.244164580075792,0,0,0,0,0,0,0,0,0,0,0.161330874165143,0,0,0,0.596174204375261,0,0,0,0,0,0,0,0,0.903066268446078,0,0.490290043380542,0,0,0,0,0,0,0,0,0
